m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut,f_isco_hz,band,in_pta,in_lisa,in_gap
2.265737e+06,2.265737e+06,0.34222001,1.92209683,1.972438e+06,4.531473e+06,1.00000000,0.25000000,1,9.703632e-04,lisa,0,1,0
3.175184e+07,3.175184e+07,0.34223899,1.92193474,2.764159e+07,6.350369e+07,1.00000000,0.25000000,1,6.924282e-05,gap,0,0,1
1.453392e+06,1.453392e+06,0.34225801,1.92177241,1.265252e+06,2.906785e+06,1.00000000,0.25000000,1,1.512728e-03,lisa,0,1,0
1.189951e+06,1.189951e+06,0.34231201,1.92131148,1.035913e+06,2.379903e+06,1.00000000,0.25000000,1,1.847628e-03,lisa,0,1,0
1.345846e+06,1.345846e+06,0.34231201,1.92131148,1.171627e+06,2.691692e+06,1.00000000,0.25000000,1,1.633610e-03,lisa,0,1,0
8.522321e+08,8.522321e+08,0.34231499,1.92128605,7.419111e+08,1.704464e+09,1.00000000,0.25000000,1,2.579799e-06,gap,0,0,1
2.787496e+06,2.787496e+06,0.34232101,1.92123468,2.426656e+06,5.574993e+06,1.00000000,0.25000000,1,7.887320e-04,lisa,0,1,0
1.745645e+06,1.745645e+06,0.34232101,1.92123468,1.519672e+06,3.491290e+06,1.00000000,0.25000000,1,1.259470e-03,lisa,0,1,0
1.607913e+06,1.607913e+06,0.34233400,1.92112380,1.399769e+06,3.215825e+06,1.00000000,0.25000000,1,1.367355e-03,lisa,0,1,0
1.965013e+06,1.965013e+06,0.34235901,1.92091045,1.710644e+06,3.930027e+06,1.00000000,0.25000000,1,1.118866e-03,lisa,0,1,0
4.267390e+06,4.267390e+06,0.34241599,1.92042438,3.714979e+06,8.534780e+06,1.00000000,0.25000000,1,5.152066e-04,lisa,0,1,0
2.674978e+06,2.674978e+06,0.34241599,1.92042438,2.328703e+06,5.349956e+06,1.00000000,0.25000000,1,8.219087e-04,lisa,0,1,0
9.732093e+06,9.732093e+06,0.34242299,1.92036465,8.472279e+06,1.946419e+07,1.00000000,0.25000000,1,2.259110e-04,gap,0,0,1
1.249756e+06,1.249756e+06,0.34242299,1.92036465,1.087976e+06,2.499513e+06,1.00000000,0.25000000,1,1.759213e-03,lisa,0,1,0
3.293062e+07,3.293062e+07,0.34242299,1.92036465,2.866777e+07,6.586123e+07,1.00000000,0.25000000,1,6.676424e-05,gap,0,0,1
3.344538e+07,3.344538e+07,0.34243500,1.92026222,2.911589e+07,6.689076e+07,1.00000000,0.25000000,1,6.573666e-05,gap,0,0,1
6.775126e+06,6.775126e+06,0.34243500,1.92026222,5.898089e+06,1.355025e+07,1.00000000,0.25000000,1,3.245087e-04,lisa,0,1,0
4.238397e+07,4.238397e+07,0.34246099,1.92004062,3.689739e+07,8.476794e+07,1.00000000,0.25000000,1,5.187309e-05,gap,0,0,1
6.593682e+06,6.593682e+06,0.34252399,1.91950352,5.740133e+06,1.318736e+07,1.00000000,0.25000000,1,3.334385e-04,lisa,0,1,0
4.289519e+08,4.289519e+08,0.34252399,1.91950352,3.734243e+08,8.579037e+08,1.00000000,0.25000000,1,5.125487e-06,gap,0,0,1
3.799779e+07,3.799779e+07,0.34261900,1.91869393,3.307899e+07,7.599557e+07,1.00000000,0.25000000,1,5.786093e-05,gap,0,0,1
1.433990e+06,1.433990e+06,0.34262499,1.91864290,1.248361e+06,2.867981e+06,1.00000000,0.25000000,1,1.533195e-03,lisa,0,1,0
2.196693e+07,2.196693e+07,0.34262499,1.91864290,1.912332e+07,4.393386e+07,1.00000000,0.25000000,1,1.000862e-04,gap,0,0,1
4.400148e+07,4.400148e+07,0.34263799,1.91853221,3.830551e+07,8.800295e+07,1.00000000,0.25000000,1,4.996622e-05,gap,0,0,1
1.528373e+07,1.528373e+07,0.34272099,1.91782541,1.330526e+07,3.056746e+07,1.00000000,0.25000000,1,1.438515e-04,gap,0,0,1
2.018025e+06,2.018025e+06,0.34281701,1.91700813,1.756793e+06,4.036050e+06,1.00000000,0.25000000,1,1.089475e-03,lisa,0,1,0
4.076351e+06,4.076351e+06,0.34282199,1.91696578,3.548669e+06,8.152701e+06,1.00000000,0.25000000,1,5.393519e-04,lisa,0,1,0
3.126188e+06,3.126188e+06,0.34282199,1.91696578,2.721505e+06,6.252377e+06,1.00000000,0.25000000,1,7.032805e-04,lisa,0,1,0
5.424476e+06,5.424476e+06,0.34282801,1.91691456,4.722280e+06,1.084895e+07,1.00000000,0.25000000,1,4.053087e-04,lisa,0,1,0
2.130898e+07,2.130898e+07,0.34282801,1.91691456,1.855054e+07,4.261795e+07,1.00000000,0.25000000,1,1.031766e-04,gap,0,0,1
2.027842e+07,2.027842e+07,0.34292400,1.91609804,1.765339e+07,4.055684e+07,1.00000000,0.25000000,1,1.084201e-04,gap,0,0,1
3.199306e+08,3.199306e+08,0.34292999,1.91604710,2.785158e+08,6.398612e+08,1.00000000,0.25000000,1,6.872076e-06,gap,0,0,1
1.442285e+06,1.442285e+06,0.34294301,1.91593636,1.255582e+06,2.884570e+06,1.00000000,0.25000000,1,1.524378e-03,lisa,0,1,0
1.212527e+06,1.212527e+06,0.34301901,1.91529033,1.055566e+06,2.425055e+06,1.00000000,0.25000000,1,1.813227e-03,lisa,0,1,0
5.597224e+08,5.597224e+08,0.34302500,1.91523942,4.872667e+08,1.119445e+09,1.00000000,0.25000000,1,3.927996e-06,gap,0,0,1
9.464939e+06,9.464939e+06,0.34304401,1.91507784,8.239708e+06,1.892988e+07,1.00000000,0.25000000,1,2.322875e-04,gap,0,0,1
2.508695e+07,2.508695e+07,0.34312701,1.91437271,2.183946e+07,5.017390e+07,1.00000000,0.25000000,1,8.763869e-05,gap,0,0,1
1.363103e+06,1.363103e+06,0.34313300,1.91432183,1.186650e+06,2.726206e+06,1.00000000,0.25000000,1,1.612928e-03,lisa,0,1,0
1.181072e+06,1.181072e+06,0.34313300,1.91432183,1.028183e+06,2.362143e+06,1.00000000,0.25000000,1,1.861519e-03,lisa,0,1,0
1.619043e+06,1.619043e+06,0.34317100,1.91399914,1.409459e+06,3.238087e+06,1.00000000,0.25000000,1,1.357955e-03,lisa,0,1,0
3.928787e+08,3.928787e+08,0.34323499,1.91345591,3.420207e+08,7.857573e+08,1.00000000,0.25000000,1,5.596098e-06,gap,0,0,1
7.227739e+08,7.227739e+08,0.34333000,1.91264967,6.292112e+08,1.445548e+09,1.00000000,0.25000000,1,3.041875e-06,gap,0,0,1
2.545630e+06,2.545630e+06,0.34343800,1.91173371,2.216100e+06,5.091261e+06,1.00000000,0.25000000,1,8.636711e-04,lisa,0,1,0
1.625007e+06,1.625007e+06,0.34352699,1.91097943,1.414651e+06,3.250015e+06,1.00000000,0.25000000,1,1.352971e-03,lisa,0,1,0
5.008828e+07,5.008828e+07,0.34353399,1.91092009,4.360438e+07,1.001766e+08,1.00000000,0.25000000,1,4.389425e-05,gap,0,0,1
1.605196e+06,1.605196e+06,0.34355301,1.91075898,1.397405e+06,3.210393e+06,1.00000000,0.25000000,1,1.369669e-03,lisa,0,1,0
1.327452e+08,1.327452e+08,0.34363100,1.91009834,1.155614e+08,2.654904e+08,1.00000000,0.25000000,1,1.656246e-05,gap,0,0,1
1.431106e+08,1.431106e+08,0.34363499,1.91006452,1.245850e+08,2.862211e+08,1.00000000,0.25000000,1,1.536286e-05,gap,0,0,1
1.703277e+07,1.703277e+07,0.34363499,1.91006452,1.482789e+07,3.406555e+07,1.00000000,0.25000000,1,1.290798e-04,gap,0,0,1
3.723177e+06,3.723177e+06,0.34364200,1.91000521,3.241214e+06,7.446354e+06,1.00000000,0.25000000,1,5.905138e-04,lisa,0,1,0
1.184841e+08,1.184841e+08,0.34373200,1.90924325,1.031464e+08,2.369681e+08,1.00000000,0.25000000,1,1.855598e-05,gap,0,0,1
4.227355e+08,4.227355e+08,0.34374300,1.90915018,3.680126e+08,8.454709e+08,1.00000000,0.25000000,1,5.200859e-06,gap,0,0,1
1.566711e+06,1.566711e+06,0.34375599,1.90904022,1.363901e+06,3.133422e+06,1.00000000,0.25000000,1,1.403314e-03,lisa,0,1,0
8.817523e+07,8.817523e+07,0.34383601,1.90836321,7.676099e+07,1.763505e+08,1.00000000,0.25000000,1,2.493430e-05,gap,0,0,1
1.175489e+07,1.175489e+07,0.34383899,1.90833800,1.023322e+07,2.350977e+07,1.00000000,0.25000000,1,1.870360e-04,gap,0,0,1
5.251329e+06,5.251329e+06,0.34384501,1.90828708,4.571547e+06,1.050266e+07,1.00000000,0.25000000,1,4.186726e-04,lisa,0,1,0
1.360667e+06,1.360667e+06,0.34385800,1.90817718,1.184530e+06,2.721334e+06,1.00000000,0.25000000,1,1.615816e-03,lisa,0,1,0
4.476912e+06,4.476912e+06,0.34385800,1.90817718,3.897378e+06,8.953823e+06,1.00000000,0.25000000,1,4.910947e-04,lisa,0,1,0
1.094469e+08,1.094469e+08,0.34393600,1.90751771,9.527902e+07,2.188937e+08,1.00000000,0.25000000,1,2.008817e-05,gap,0,0,1
2.446752e+06,2.446752e+06,0.34393799,1.90750083,2.130022e+06,4.893504e+06,1.00000000,0.25000000,1,8.985738e-04,lisa,0,1,0
5.201506e+06,5.201506e+06,0.34394100,1.90747538,4.528174e+06,1.040301e+07,1.00000000,0.25000000,1,4.226829e-04,lisa,0,1,0
2.564452e+07,2.564452e+07,0.34394699,1.90742475,2.232485e+07,5.128905e+07,1.00000000,0.25000000,1,8.573321e-05,gap,0,0,1
1.478285e+06,1.478285e+06,0.34395999,1.90731491,1.286921e+06,2.956569e+06,1.00000000,0.25000000,1,1.487256e-03,lisa,0,1,0
2.132389e+06,2.132389e+06,0.34395999,1.90731491,1.856352e+06,4.264777e+06,1.00000000,0.25000000,1,1.031044e-03,lisa,0,1,0
1.887629e+07,1.887629e+07,0.34402999,1.90672331,1.643277e+07,3.775258e+07,1.00000000,0.25000000,1,1.164735e-04,gap,0,0,1
4.204133e+08,4.204133e+08,0.34404299,1.90661353,3.659911e+08,8.408267e+08,1.00000000,0.25000000,1,5.229585e-06,gap,0,0,1
5.226439e+06,5.226439e+06,0.34404299,1.90661353,4.549880e+06,1.045288e+07,1.00000000,0.25000000,1,4.206664e-04,lisa,0,1,0
1.705905e+06,1.705905e+06,0.34404299,1.90661353,1.485077e+06,3.411810e+06,1.00000000,0.25000000,1,1.288810e-03,lisa,0,1,0
1.860230e+07,1.860230e+07,0.34404901,1.90656267,1.619424e+07,3.720460e+07,1.00000000,0.25000000,1,1.181890e-04,gap,0,0,1
3.970106e+07,3.970106e+07,0.34404901,1.90656267,3.456178e+07,7.940212e+07,1.00000000,0.25000000,1,5.537855e-05,gap,0,0,1
2.014556e+06,2.014556e+06,0.34406200,1.90645290,1.753773e+06,4.029111e+06,1.00000000,0.25000000,1,1.091351e-03,lisa,0,1,0
5.696900e+07,5.696900e+07,0.34415099,1.90570136,4.959439e+07,1.139380e+08,1.00000000,0.25000000,1,3.859270e-05,gap,0,0,1
2.005654e+06,2.005654e+06,0.34416401,1.90559140,1.746023e+06,4.011308e+06,1.00000000,0.25000000,1,1.096195e-03,lisa,0,1,0
1.334566e+06,1.334566e+06,0.34424299,1.90492480,1.161807e+06,2.669132e+06,1.00000000,0.25000000,1,1.647418e-03,lisa,0,1,0
6.623059e+06,6.623059e+06,0.34425300,1.90484031,5.765707e+06,1.324612e+07,1.00000000,0.25000000,1,3.319595e-04,lisa,0,1,0
1.321208e+06,1.321208e+06,0.34435499,1.90398001,1.150178e+06,2.642415e+06,1.00000000,0.25000000,1,1.664074e-03,lisa,0,1,0
1.134671e+07,1.134671e+07,0.34436700,1.90387873,9.877883e+06,2.269342e+07,1.00000000,0.25000000,1,1.937643e-04,gap,0,0,1
5.127222e+07,5.127222e+07,0.34445700,1.90311998,4.463506e+07,1.025444e+08,1.00000000,0.25000000,1,4.288068e-05,gap,0,0,1
1.154190e+08,1.154190e+08,0.34455201,1.90231945,1.004780e+08,2.308379e+08,1.00000000,0.25000000,1,1.904875e-05,gap,0,0,1
2.718350e+06,2.718350e+06,0.34455901,1.90226045,2.366461e+06,5.436699e+06,1.00000000,0.25000000,1,8.087950e-04,lisa,0,1,0
1.488412e+07,1.488412e+07,0.34455901,1.90226045,1.295738e+07,2.976823e+07,1.00000000,0.25000000,1,1.477137e-04,gap,0,0,1
3.187393e+06,3.187393e+06,0.34457201,1.90215101,2.774787e+06,6.374786e+06,1.00000000,0.25000000,1,6.897761e-04,lisa,0,1,0
1.414438e+06,1.414438e+06,0.34459701,1.90194043,1.231339e+06,2.828875e+06,1.00000000,0.25000000,1,1.554390e-03,lisa,0,1,0
2.123826e+06,2.123826e+06,0.34459701,1.90194043,1.848898e+06,4.247653e+06,1.00000000,0.25000000,1,1.035201e-03,lisa,0,1,0
7.231976e+07,7.231976e+07,0.34465101,1.90148574,6.295800e+07,1.446395e+08,1.00000000,0.25000000,1,3.040092e-05,gap,0,0,1
3.345143e+06,3.345143e+06,0.34467399,1.90129231,2.912116e+06,6.690286e+06,1.00000000,0.25000000,1,6.572476e-04,lisa,0,1,0
2.481104e+06,2.481104e+06,0.34467399,1.90129231,2.159927e+06,4.962208e+06,1.00000000,0.25000000,1,8.861327e-04,lisa,0,1,0
4.623487e+06,4.623487e+06,0.34485501,1.89976938,4.024979e+06,9.246974e+06,1.00000000,0.25000000,1,4.755258e-04,lisa,0,1,0
2.975539e+07,2.975539e+07,0.34485501,1.89976938,2.590357e+07,5.951078e+07,1.00000000,0.25000000,1,7.388871e-05,gap,0,0,1
9.353883e+07,9.353883e+07,0.34485900,1.89973580,8.143028e+07,1.870777e+08,1.00000000,0.25000000,1,2.350454e-05,gap,0,0,1
5.117390e+06,5.117390e+06,0.34486499,1.89968543,4.454947e+06,1.023478e+07,1.00000000,0.25000000,1,4.296306e-04,lisa,0,1,0
1.638604e+08,1.638604e+08,0.34495801,1.89890357,1.426487e+08,3.277207e+08,1.00000000,0.25000000,1,1.341745e-05,gap,0,0,1
4.542338e+07,4.542338e+07,0.34496099,1.89887853,3.954335e+07,9.084676e+07,1.00000000,0.25000000,1,4.840211e-05,gap,0,0,1
9.405728e+07,9.405728e+07,0.34496099,1.89887853,8.188161e+07,1.881146e+08,1.00000000,0.25000000,1,2.337498e-05,gap,0,0,1
1.662784e+06,1.662784e+06,0.34498000,1.89871875,1.447538e+06,3.325568e+06,1.00000000,0.25000000,1,1.322233e-03,lisa,0,1,0
4.190729e+07,4.190729e+07,0.34505999,1.89804679,3.648242e+07,8.381458e+07,1.00000000,0.25000000,1,5.246312e-05,gap,0,0,1
2.873029e+07,2.873029e+07,0.34506300,1.89802151,2.501117e+07,5.746059e+07,1.00000000,0.25000000,1,7.652506e-05,gap,0,0,1
1.305982e+07,1.305982e+07,0.34506300,1.89802151,1.136923e+07,2.611963e+07,1.00000000,0.25000000,1,1.683475e-04,gap,0,0,1
2.096442e+06,2.096442e+06,0.34506899,1.89797120,1.825059e+06,4.192885e+06,1.00000000,0.25000000,1,1.048723e-03,lisa,0,1,0
2.704709e+06,2.704709e+06,0.34506899,1.89797120,2.354586e+06,5.409418e+06,1.00000000,0.25000000,1,8.128739e-04,lisa,0,1,0
2.558931e+06,2.558931e+06,0.34508201,1.89786183,2.227679e+06,5.117863e+06,1.00000000,0.25000000,1,8.591819e-04,lisa,0,1,0
2.328299e+06,2.328299e+06,0.34508201,1.89786183,2.026902e+06,4.656599e+06,1.00000000,0.25000000,1,9.442890e-04,lisa,0,1,0
1.658252e+06,1.658252e+06,0.34517199,1.89710647,1.443592e+06,3.316504e+06,1.00000000,0.25000000,1,1.325846e-03,lisa,0,1,0
4.525465e+07,4.525465e+07,0.34517199,1.89710647,3.939646e+07,9.050930e+07,1.00000000,0.25000000,1,4.858257e-05,gap,0,0,1
1.692117e+07,1.692117e+07,0.34517199,1.89710647,1.473073e+07,3.384234e+07,1.00000000,0.25000000,1,1.299312e-04,gap,0,0,1
1.955713e+06,1.955713e+06,0.34518400,1.89700567,1.702547e+06,3.911426e+06,1.00000000,0.25000000,1,1.124187e-03,lisa,0,1,0
4.442914e+06,4.442914e+06,0.34518400,1.89700567,3.867781e+06,8.885828e+06,1.00000000,0.25000000,1,4.948526e-04,lisa,0,1,0
1.181798e+06,1.181798e+06,0.34520999,1.89678758,1.028815e+06,2.363596e+06,1.00000000,0.25000000,1,1.860375e-03,lisa,0,1,0
4.445143e+06,4.445143e+06,0.34528700,1.89614151,3.869722e+06,8.890286e+06,1.00000000,0.25000000,1,4.946044e-04,lisa,0,1,0
5.381576e+07,5.381576e+07,0.34536999,1.89544551,4.684934e+07,1.076315e+08,1.00000000,0.25000000,1,4.085397e-05,gap,0,0,1
2.079052e+06,2.079052e+06,0.34537601,1.89539504,1.809920e+06,4.158105e+06,1.00000000,0.25000000,1,1.057495e-03,lisa,0,1,0
5.205683e+08,5.205683e+08,0.34537601,1.89539504,4.531811e+08,1.041137e+09,1.00000000,0.25000000,1,4.223437e-06,gap,0,0,1
4.790080e+06,4.790080e+06,0.34537601,1.89539504,4.170007e+06,9.580160e+06,1.00000000,0.25000000,1,4.589876e-04,lisa,0,1,0
1.528757e+06,1.528757e+06,0.34542999,1.89494265,1.330860e+06,3.057514e+06,1.00000000,0.25000000,1,1.438154e-03,lisa,0,1,0
2.632300e+08,2.632300e+08,0.34546900,1.89461574,2.291550e+08,5.264600e+08,1.00000000,0.25000000,1,8.352343e-06,gap,0,0,1
1.307144e+06,1.307144e+06,0.34549099,1.89443147,1.137935e+06,2.614287e+06,1.00000000,0.25000000,1,1.681979e-03,lisa,0,1,0
9.801417e+06,9.801417e+06,0.34549099,1.89443147,8.532629e+06,1.960283e+07,1.00000000,0.25000000,1,2.243132e-04,gap,0,0,1
2.278920e+06,2.278920e+06,0.34556901,1.89377797,1.983915e+06,4.557839e+06,1.00000000,0.25000000,1,9.647499e-04,lisa,0,1,0
1.311794e+06,1.311794e+06,0.34556901,1.89377797,1.141983e+06,2.623587e+06,1.00000000,0.25000000,1,1.676016e-03,lisa,0,1,0
1.063014e+07,1.063014e+07,0.34557101,1.89376125,9.254078e+06,2.126029e+07,1.00000000,0.25000000,1,2.068257e-04,gap,0,0,1
1.295083e+07,1.295083e+07,0.34558100,1.89367764,1.127435e+07,2.590165e+07,1.00000000,0.25000000,1,1.697643e-04,gap,0,0,1
4.092575e+06,4.092575e+06,0.34558100,1.89367764,3.562793e+06,8.185149e+06,1.00000000,0.25000000,1,5.372137e-04,lisa,0,1,0
3.950502e+08,3.950502e+08,0.34559301,1.89357708,3.439112e+08,7.901004e+08,1.00000000,0.25000000,1,5.565337e-06,gap,0,0,1
1.516061e+08,1.516061e+08,0.34567201,1.89291573,1.319808e+08,3.032123e+08,1.00000000,0.25000000,1,1.450197e-05,gap,0,0,1
1.314566e+08,1.314566e+08,0.34567299,1.89290750,1.144396e+08,2.629132e+08,1.00000000,0.25000000,1,1.672482e-05,gap,0,0,1
1.488220e+06,1.488220e+06,0.34567299,1.89290750,1.295570e+06,2.976439e+06,1.00000000,0.25000000,1,1.477327e-03,lisa,0,1,0
3.195719e+07,3.195719e+07,0.34567699,1.89287408,2.782035e+07,6.391438e+07,1.00000000,0.25000000,1,6.879790e-05,gap,0,0,1
2.818394e+06,2.818394e+06,0.34567699,1.89287408,2.453554e+06,5.636788e+06,1.00000000,0.25000000,1,7.800852e-04,lisa,0,1,0
1.861086e+06,1.861086e+06,0.34567699,1.89287408,1.620170e+06,3.722173e+06,1.00000000,0.25000000,1,1.181346e-03,lisa,0,1,0
1.391374e+09,1.391374e+09,0.34567699,1.89287408,1.211262e+09,2.782749e+09,1.00000000,0.25000000,1,1.580155e-06,gap,0,0,1
3.234308e+08,3.234308e+08,0.34569600,1.89271497,2.815628e+08,6.468615e+08,1.00000000,0.25000000,1,6.797707e-06,gap,0,0,1
2.481842e+07,2.481842e+07,0.34571800,1.89253094,2.160569e+07,4.963685e+07,1.00000000,0.25000000,1,8.858691e-05,gap,0,0,1
2.019486e+06,2.019486e+06,0.34572101,1.89250575,1.758065e+06,4.038972e+06,1.00000000,0.25000000,1,1.088687e-03,lisa,0,1,0
8.613168e+07,8.613168e+07,0.34574100,1.89233845,7.498198e+07,1.722634e+08,1.00000000,0.25000000,1,2.552589e-05,gap,0,0,1
1.507101e+08,1.507101e+08,0.34577399,1.89206249,1.312007e+08,3.014201e+08,1.00000000,0.25000000,1,1.458819e-05,gap,0,0,1
4.521701e+07,4.521701e+07,0.34577900,1.89202061,3.936369e+07,9.043401e+07,1.00000000,0.25000000,1,4.862302e-05,gap,0,0,1
3.088958e+06,3.088958e+06,0.34579799,1.89186184,2.689094e+06,6.177916e+06,1.00000000,0.25000000,1,7.117570e-04,lisa,0,1,0
1.528787e+06,1.528787e+06,0.34579799,1.89186184,1.330886e+06,3.057573e+06,1.00000000,0.25000000,1,1.438126e-03,lisa,0,1,0
2.567213e+06,2.567213e+06,0.34579799,1.89186184,2.234889e+06,5.134426e+06,1.00000000,0.25000000,1,8.564102e-04,lisa,0,1,0
1.695291e+06,1.695291e+06,0.34582400,1.89164428,1.475836e+06,3.390582e+06,1.00000000,0.25000000,1,1.296879e-03,lisa,0,1,0
1.671021e+07,1.671021e+07,0.34587499,1.89121797,1.454709e+07,3.342043e+07,1.00000000,0.25000000,1,1.315715e-04,gap,0,0,1
3.857794e+07,3.857794e+07,0.34588099,1.89116789,3.358405e+07,7.715589e+07,1.00000000,0.25000000,1,5.699079e-05,gap,0,0,1
1.183071e+06,1.183071e+06,0.34588099,1.89116789,1.029923e+06,2.366141e+06,1.00000000,0.25000000,1,1.858374e-03,lisa,0,1,0
7.021745e+06,7.021745e+06,0.34588799,1.89110935,6.112784e+06,1.404349e+07,1.00000000,0.25000000,1,3.131113e-04,lisa,0,1,0
5.732950e+08,5.732950e+08,0.34588799,1.89110935,4.990822e+08,1.146590e+09,1.00000000,0.25000000,1,3.835002e-06,gap,0,0,1
2.807101e+06,2.807101e+06,0.34590101,1.89100050,2.443723e+06,5.614202e+06,1.00000000,0.25000000,1,7.832235e-04,lisa,0,1,0
1.527724e+07,1.527724e+07,0.34596801,1.89044067,1.329961e+07,3.055447e+07,1.00000000,0.25000000,1,1.439126e-04,gap,0,0,1
1.950915e+08,1.950915e+08,0.34598100,1.89033211,1.698370e+08,3.901831e+08,1.00000000,0.25000000,1,1.126952e-05,gap,0,0,1
2.582197e+06,2.582197e+06,0.34599000,1.89025693,2.247933e+06,5.164393e+06,1.00000000,0.25000000,1,8.514408e-04,lisa,0,1,0
2.321627e+06,2.321627e+06,0.34600300,1.89014838,2.021094e+06,4.643254e+06,1.00000000,0.25000000,1,9.470029e-04,lisa,0,1,0
1.629495e+06,1.629495e+06,0.34600300,1.89014838,1.418558e+06,3.258990e+06,1.00000000,0.25000000,1,1.349244e-03,lisa,0,1,0
5.517228e+06,5.517228e+06,0.34600300,1.89014838,4.803026e+06,1.103446e+07,1.00000000,0.25000000,1,3.984949e-04,lisa,0,1,0
1.439097e+07,1.439097e+07,0.34608600,1.88945526,1.252806e+07,2.878193e+07,1.00000000,0.25000000,1,1.527755e-04,gap,0,0,1
1.171932e+07,1.171932e+07,0.34609300,1.88939679,1.020226e+07,2.343865e+07,1.00000000,0.25000000,1,1.876036e-04,gap,0,0,1
4.174240e+06,4.174240e+06,0.34609300,1.88939679,3.633887e+06,8.348480e+06,1.00000000,0.25000000,1,5.267037e-04,lisa,0,1,0
3.091881e+06,3.091881e+06,0.34609300,1.88939679,2.691638e+06,6.183761e+06,1.00000000,0.25000000,1,7.110842e-04,lisa,0,1,0
2.854827e+08,2.854827e+08,0.34610599,1.88928831,2.485272e+08,5.709655e+08,1.00000000,0.25000000,1,7.701297e-06,gap,0,0,1
1.316286e+06,1.316286e+06,0.34610599,1.88928831,1.145893e+06,2.632572e+06,1.00000000,0.25000000,1,1.670296e-03,lisa,0,1,0
4.017921e+06,4.017921e+06,0.34610599,1.88928831,3.497804e+06,8.035843e+06,1.00000000,0.25000000,1,5.471952e-04,lisa,0,1,0
1.677812e+06,1.677812e+06,0.34618199,1.88865404,1.460620e+06,3.355624e+06,1.00000000,0.25000000,1,1.310389e-03,lisa,0,1,0
1.943003e+07,1.943003e+07,0.34618399,1.88863738,1.691482e+07,3.886005e+07,1.00000000,0.25000000,1,1.131541e-04,gap,0,0,1
6.259344e+07,6.259344e+07,0.34618399,1.88863738,5.449076e+07,1.251869e+08,1.00000000,0.25000000,1,3.512488e-05,gap,0,0,1
1.454714e+06,1.454714e+06,0.34628800,1.88776975,1.266402e+06,2.909427e+06,1.00000000,0.25000000,1,1.511354e-03,lisa,0,1,0
4.718630e+07,4.718630e+07,0.34629101,1.88774465,4.107806e+07,9.437260e+07,1.00000000,0.25000000,1,4.659377e-05,gap,0,0,1
3.210127e+07,3.210127e+07,0.34629801,1.88768625,2.794578e+07,6.420254e+07,1.00000000,0.25000000,1,6.848911e-05,gap,0,0,1
9.831562e+06,9.831562e+06,0.34629801,1.88768625,8.558872e+06,1.966312e+07,1.00000000,0.25000000,1,2.236254e-04,gap,0,0,1
1.909714e+06,1.909714e+06,0.34630099,1.88766140,1.662502e+06,3.819427e+06,1.00000000,0.25000000,1,1.151266e-03,lisa,0,1,0
4.353794e+07,4.353794e+07,0.34631100,1.88757790,3.790198e+07,8.707588e+07,1.00000000,0.25000000,1,5.049820e-05,gap,0,0,1
2.501698e+07,2.501698e+07,0.34631100,1.88757790,2.177854e+07,5.003395e+07,1.00000000,0.25000000,1,8.788381e-05,gap,0,0,1
4.456835e+06,4.456835e+06,0.34638900,1.88692774,3.879900e+06,8.913670e+06,1.00000000,0.25000000,1,4.933069e-04,lisa,0,1,0
3.337496e+08,3.337496e+08,0.34638900,1.88692774,2.905459e+08,6.674993e+08,1.00000000,0.25000000,1,6.587535e-06,gap,0,0,1
3.088766e+06,3.088766e+06,0.34639099,1.88691110,2.688927e+06,6.177532e+06,1.00000000,0.25000000,1,7.118013e-04,lisa,0,1,0
5.061514e+06,5.061514e+06,0.34641299,1.88672780,4.406304e+06,1.012303e+07,1.00000000,0.25000000,1,4.343734e-04,lisa,0,1,0
1.708105e+06,1.708105e+06,0.34649301,1.88606114,1.486991e+06,3.416209e+06,1.00000000,0.25000000,1,1.287150e-03,lisa,0,1,0
2.119457e+06,2.119457e+06,0.34649700,1.88602788,1.845094e+06,4.238914e+06,1.00000000,0.25000000,1,1.037335e-03,lisa,0,1,0
2.532846e+06,2.532846e+06,0.34651601,1.88586952,2.204971e+06,5.065692e+06,1.00000000,0.25000000,1,8.680304e-04,lisa,0,1,0
2.435843e+06,2.435843e+06,0.34651601,1.88586952,2.120525e+06,4.871686e+06,1.00000000,0.25000000,1,9.025981e-04,lisa,0,1,0
1.558902e+06,1.558902e+06,0.34651601,1.88586952,1.357103e+06,3.117803e+06,1.00000000,0.25000000,1,1.410344e-03,lisa,0,1,0
1.427389e+06,1.427389e+06,0.34659600,1.88520350,1.242614e+06,2.854777e+06,1.00000000,0.25000000,1,1.540287e-03,lisa,0,1,0
2.234573e+08,2.234573e+08,0.34659600,1.88520350,1.945309e+08,4.469147e+08,1.00000000,0.25000000,1,9.838958e-06,gap,0,0,1
1.962710e+06,1.962710e+06,0.34659901,1.88517844,1.708639e+06,3.925421e+06,1.00000000,0.25000000,1,1.120179e-03,lisa,0,1,0
4.700369e+07,4.700369e+07,0.34660599,1.88512039,4.091909e+07,9.400738e+07,1.00000000,0.25000000,1,4.677478e-05,gap,0,0,1
1.899188e+06,1.899188e+06,0.34661800,1.88502042,1.653339e+06,3.798376e+06,1.00000000,0.25000000,1,1.157646e-03,lisa,0,1,0
4.513271e+06,4.513271e+06,0.34661800,1.88502042,3.929031e+06,9.026542e+06,1.00000000,0.25000000,1,4.871383e-04,lisa,0,1,0
